date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:48:58%20GMT	https://roomguide.kr/wp-content/uploads/fullsalon.jpg%201186w,%20https://roomguide.kr/wp-content/uploads/fullsalon-300x295.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/fullsalon-1024x1007.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/fullsalon-768x755.jpg%20768w	./roomguide_clone/roomguide.kr/wp-content/uploads/fullsalon.jpg%201186w,%20https_/roomguide.kr/wp-content/uploads/fullsalon-300x295.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/fullsalon-1024x1007.jpg%201024w,%20http/fullsalon-768x755.b6.de	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:00	176051/176051	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:38:06%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-7.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-7.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:01	115103/115103	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2017:15:18%20GMT	https://roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:02	133878/133878	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:02%20GMT	https://roomguide.kr/gninfo/postbox/	./roomguide_clone/roomguide.kr/gninfo/postbox/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:02	133988/133988	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:03%20GMT	https://roomguide.kr/gninfo/moneyball/	./roomguide_clone/roomguide.kr/gninfo/moneyball/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:04	513619/513619	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202024%2000:18:52%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8630058_1920.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8630058_1920.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:04%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-4.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/gn-1920-4-300x225.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/gn-1920-4-1024x769.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/gn-1920-4-768x577.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/gn-1920-4-1536x1154.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-4.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-4-300x225.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-4-1024x769.jpg%201024w,%20https/gn-1920-4-1536x1154.bb	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:05	136510/136510	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2017:15:17%20GMT	https://roomguide.kr/wp-content/uploads/drink-7933279_1280.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/drink-7933279_1280.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:06%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49.jpg%201280w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-300x158.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-1024x538.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-768x403.jpg%20768w	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49.jpg%201280w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-300x158.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-1024x53/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-768x403	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:06	134120/134120	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:07%20GMT	https://roomguide.kr/gninfo/okidoki/	./roomguide_clone/roomguide.kr/gninfo/okidoki/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:08	180612/180612	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Jan%202025%2009:39:00%20GMT	https://roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:08%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-7.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/gn-1920-7-300x225.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/gn-1920-7-1024x769.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/gn-1920-7-768x577.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/gn-1920-7-1536x1154.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-7.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-7-300x225.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-7-1024x769.jpg%201024w,%20https/gn-1920-7-1536x1154.bf	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:09	69282/69282	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:42:02%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-1024x683.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-1024x683.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:14	133510/133510	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:11%20GMT	https://roomguide.kr/gninfo/gugudan/	./roomguide_clone/roomguide.kr/gninfo/gugudan/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:11%20GMT	https://roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783-300x200.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783-1024x683.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783-768x512.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783-1536x1024.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/pexels-cottonbro-4695783-300x200.jpg%20300w,%20http/roomguide.kr/wp-content/uploads/pexels-/pexels-cottonbro-469578	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:15	2461/2461	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:49:15%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2F%25ea%25b0%2595%25eb%2582%25a8%2F%25ea%25b0%2580%25eb%259d%25bc%25ec%2598%25a4%25ec%25bc%2580%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed36e3.json	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:16	133402/133402	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2000:08:05%20GMT	https://roomguide.kr/gninfo/kk/	./roomguide_clone/roomguide.kr/gninfo/kk/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:15%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8630058_1920.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8630058_1920-300x200.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8630058_1920-1024x683.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8630058_1920-768x512.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8630058_1920-1536x1024.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8630058_1920.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/ai-generated-8630058_1920-300x200.jpg%20300w,%20htt/roomguide.kr/wp-content/uploads/ai-gen/ai-generated-8630058_19	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:18	2703/2703	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:49:17%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2F%25ea%25b0%2595%25eb%2582%25a8%2F%25ea%25b0%2580%25eb%259d%25bc%25ec%2598%25a4%25ec%25bc%2580%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed1264	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:18%20GMT	https://roomguide.kr/wp-content/uploads/drink-7933279_1280.jpg%201280w,%20https://roomguide.kr/wp-content/uploads/drink-7933279_1280-300x200.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/drink-7933279_1280-1024x682.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/drink-7933279_1280-768x512.jpg%20768w	./roomguide_clone/roomguide.kr/wp-content/uploads/drink-7933279_1280.jpg%201280w,%20https_/roomguide.kr/wp-content/uploads/drink-7933279_1280-300x200.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/drink-7933279_128/drink-7933279_1280-768x	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:19	2378/2378	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:49:19%20GMT	https://roomguide.kr/wp-json/wp/v2/pages/6027	./roomguide_clone/roomguide.kr/wp-json/wp/v2/pages/6027.json	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:20%20GMT	https://roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525-300x200.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525-1024x683.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525-768x512.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525-1536x1024.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/pexels-freestockpro-3036525-300x200.jpg%20300w,%20h/roomguide.kr/wp-content/uploads/pexe/pexels-freestockpro-303	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:22	280379/280379	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Jan%202025%2009:44:24%20GMT	https://roomguide.kr/wp-content/uploads/pexels-reneterp-1327430.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-reneterp-1327430.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:23	133450/133450	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:21%20GMT	https://roomguide.kr/gninfo/831-2/	./roomguide_clone/roomguide.kr/gninfo/831-2/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:23%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-1024x683.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-300x200.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-768x512.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-1536x1024.jpg%201536w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86.jpg%201920w	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-1024x683.jpg%201024w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86-300x200.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-8/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-86.c9.dela	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ec%a9%9c%ec%98%a4/)
14:49:25	88121/88121	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:36:22%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:25	347404/347404	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202024%2000:18:52%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8540917_1920.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8540917_1920.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:26%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8540917_1920.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8540917_1920-300x168.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8540917_1920-1024x574.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8540917_1920-768x430.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8540917_1920-1536x861.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8540917_1920.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/ai-generated-8540917_1920-300x168.jpg%20300w,%20htt/roomguide.kr/wp-content/uploads/ai-gen/ai-generated-8540917_19	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:29	425299/425299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202024%2000:18:52%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8925299_1920.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8925299_1920.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:29	157901/157901	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:27%20GMT	https://roomguide.kr/gninfo/perfect/	./roomguide_clone/roomguide.kr/gninfo/perfect/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:30	110685/110685	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Jan%202025%2009:44:24%20GMT	https://roomguide.kr/wp-content/uploads/pexels-reneterp-1327430-1024x683.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-reneterp-1327430-1024x683.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:39	161729/161729	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Apr%202026%2018:09:45%20GMT	https://roomguide.kr/gninfo/party1/	./roomguide_clone/roomguide.kr/gninfo/party1/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:30%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31.jpg%201280w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31-300x169.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31-1024x577.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31-768x433.jpg%20768w	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31.jpg%201280w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31-300x169.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31-1024x57/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-31-768x433	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:49:40%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8925299_1920.jpg%201920w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8925299_1920-300x168.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8925299_1920-1024x574.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8925299_1920-768x430.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/ai-generated-8925299_1920-1536x861.jpg%201536w	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8925299_1920.jpg%201920w,%20https_/roomguide.kr/wp-content/uploads/ai-generated-8925299_1920-300x168.jpg%20300w,%20htt/roomguide.kr/wp-content/uploads/ai-gen/ai-generated-8925299_19	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:40	2465/2465	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:49:40%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2F%25ea%25b0%2595%25eb%2582%25a8%2F%25ed%2598%25b8%25ec%258a%25a4%25ed%258a%25b8%25eb%25b0%2594%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed24cc.json	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
14:49:42	2707/2707	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:49:41%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2F%25ea%25b0%2595%25eb%2582%25a8%2F%25ed%2598%25b8%25ec%258a%25a4%25ed%258a%25b8%25eb%25b0%2594%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed4fc2	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
14:49:43	160163/160163	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:49:43%20GMT	https://roomguide.kr/gninfo/letsgo/	./roomguide_clone/roomguide.kr/gninfo/letsgo/index.html	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ea%b0%80%eb%9d%bc%ec%98%a4%ec%bc%80/)
14:49:43	2062/2062	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:49:43%20GMT	https://roomguide.kr/wp-json/wp/v2/pages/6030	./roomguide_clone/roomguide.kr/wp-json/wp/v2/pages/6030.json	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
14:49:45	205769/205769	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Jan%202025%2007:07:35%20GMT	https://roomguide.kr/wp-content/uploads/pexels-timmossholder-383603.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/pexels-timmossholder-383603.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
14:49:47	255409/255409	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202024%2000:18:52%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8704008_1920.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8704008_1920.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
14:49:48	125143/125143	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202024%2000:18:53%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8225267_1280.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8225267_1280.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
14:49:48	81774/81774	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202024%2000:18:52%20GMT	https://roomguide.kr/wp-content/uploads/ai-generated-8463482_640.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/ai-generated-8463482_640.jpg	(from https://roomguide.kr/%ea%b0%95%eb%82%a8/%ed%98%b8%ec%8a%a4%ed%8a%b8%eb%b0%94/)
